target_id	name	fam	tdl	idg2	protein_id	sym	family	geneid	uniprot	up_version	stringid	chr	description	dtoid
16364	Solute carrier organic anion transporter family member 6A1	Transporter	Tbio	0	16364	SLCO6A1	Belongs to the organo anion transporter (TC 2.A.60) family.	133482	Q86UG4	2	ENSP00000369135	5q21.1	Solute carrier organic anion transporter family member 6A1	None
16365	Sterol O-acyltransferase 1	Enzyme	Tchem	0	16365	SOAT1	Belongs to the membrane-bound acyltransferase family. Sterol o-acyltransferase subfamily.	6646	P35610	3	ENSP00000356591	1q25.2	Sterol O-acyltransferase 1	None
16366	Sterol O-acyltransferase 2	Enzyme	Tchem	0	16366	SOAT2	Belongs to the membrane-bound acyltransferase family. Sterol o-acyltransferase subfamily.	8435	O75908	1	ENSP00000301466	12q13.13	Sterol O-acyltransferase 2	None
16367	Suppressor of cytokine signaling 2	None	Tbio	0	16367	SOCS2	None	8835	O14508	1	ENSP00000339428	12q	Suppressor of cytokine signaling 2	None
16368	Suppressor of cytokine signaling 6	None	Tbio	0	16368	SOCS6	None	9306	O14544	2	ENSP00000381034	18q22.2	Suppressor of cytokine signaling 6	None
16369	Suppressor of cytokine signaling 7	None	Tbio	0	16369	SOCS7	None	30837	O14512	2	ENSP00000464034	17q12	Suppressor of cytokine signaling 7	None
16370	Superoxide dismutase [Cu-Zn]	Enzyme	Tbio	0	16370	SOD1	Belongs to the Cu-Zn superoxide dismutase family.	6647	P00441	2	ENSP00000270142	21q22.11	Superoxide dismutase [Cu-Zn]	None
16371	Spermatogenesis- and oogenesis-specific basic helix-loop-helix-containing protein 2	TF	Tbio	0	16371	SOHLH2	None	54937	Q9NX45	2	ENSP00000451542	13q13.3	Spermatogenesis- and oogenesis-specific basic helix-loop-helix-containing protein 2	None
16372	Protein SON	None	Tbio	0	16372	SON	None	6651	P18583	4	ENSP00000348984	21q22.11	Protein SON	None
16373	Transcription factor SOX-11	TF	Tbio	0	16373	SOX11	None	6664	P35716	2	ENSP00000322568	2p25.2	Transcription factor SOX-11	None
16374	Transcription factor SOX-14	TF	Tbio	0	16374	SOX14	None	8403	O95416	1	ENSP00000305343	3q22.3	Transcription factor SOX-14	None
16375	Protein SOX-15	TF	Tbio	0	16375	SOX15	None	6665	O60248	1	ENSP00000355354	17p13.1	Protein SOX-15	None
16376	Transcription factor SOX-17	TF	Tbio	0	16376	SOX17	None	64321	Q9H6I2	1	ENSP00000297316	8q11.23	Transcription factor SOX-17	None
16377	Transcription factor SOX-18	TF	Tbio	0	16377	SOX18	None	54345	P35713	2	ENSP00000341815	20q13.33	Transcription factor SOX-18	None
16378	Transcription factor SOX-1	TF	Tbio	0	16378	SOX1	None	6656	O00570	2	ENSP00000330218	13q34	Transcription factor SOX-1	None
16379	Transcription factor SOX-2	TF	Tbio	0	16379	SOX2	None	6657	P48431	1	ENSP00000323588	3q26.33	Transcription factor SOX-2	None
16380	Transcription factor SOX-3	TF	Tbio	0	16380	SOX3	None	6658	P41225	2	ENSP00000359567	Xq27.1	Transcription factor SOX-3	None
16381	Transcription factor SOX-4	TF	Tbio	0	16381	SOX4	None	6659	Q06945	1	ENSP00000244745	6p22.3	Transcription factor SOX-4	None
16382	Transcription factor SOX-7	TF	Tbio	0	16382	SOX7	None	83595	Q9BT81	1	ENSP00000301921	8p23.1	Transcription factor SOX-7	None
16383	Histone deacetylase complex subunit SAP130	Enzyme	Tdark	0	16383	SAP130	Belongs to the SAP130 family.	79595	Q9H0E3	1	ENSP00000350333	2q14.3	Histone deacetylase complex subunit SAP130	None
16384	Nuclear body protein SP140-like protein	TF; Epigenetic	Tdark	0	16384	SP140L	None	93349	Q9H930	3	ENSP00000397911	2q37.1	Nuclear body protein SP140-like protein	None
16385	Transcription factor Sp5	TF	Tdark	0	16385	SP5	Belongs to the Sp1 C2H2-type zinc-finger protein family.	389058	Q6BEB4	1	ENSP00000364430	2q31.1	Transcription factor Sp5	None
16386	Putative serpin A13	None	Tdark	0	16386	SERPINA13P	Belongs to the serpin family.	388007	Q6UXR4	1	None	14q32.13	Putative serpin A13	None
16387	Spermatogenesis-associated protein 2-like protein	None	Tdark	0	16387	SPATA2L	Belongs to the SPATA2 family.	124044	Q8IUW3	1	ENSP00000289805	16q24.3	Spermatogenesis-associated protein 2-like protein	None
16388	Spermatogenesis-associated protein 5-like protein 1	Enzyme	Tdark	0	16388	SPATA5L1	Belongs to the AAA ATPase family. AFG2 subfamily.	79029	Q9BVQ7	2	ENSP00000305494	15q21.1	Spermatogenesis-associated protein 5-like protein 1	None
16389	Sperm acrosome-associated protein 7	None	Tdark	0	16389	SPACA7	None	122258	Q96KW9	2	ENSP00000283550	13q34	Sperm acrosome-associated protein 7	None
16390	Sperm-associated antigen 4 protein	None	Tdark	0	16390	SPAG4	None	6676	Q9NPE6	1	ENSP00000363391	20q11.22	Sperm-associated antigen 4 protein	None
16391	Sperm-associated antigen 5	None	Tbio	0	16391	SPAG5	None	10615	Q96R06	2	ENSP00000323300	17q11.2	Sperm-associated antigen 5	None
16392	Spastin	None	Tbio	0	16392	SPAST	Belongs to the AAA ATPase family. Spastin subfamily.	6683	Q9UBP0	1	ENSP00000320885	2p22.3	Spastin	None
16393	Spermatogenesis-associated protein 4	None	Tbio	0	16393	SPATA4	None	132851	Q8NEY3	1	ENSP00000280191	4q34.2	Spermatogenesis-associated protein 4	None
16394	Serpin B10	None	Tbio	0	16394	SERPINB10	Belongs to the serpin family. Ov-serpin subfamily.	5273	P48595	1	ENSP00000238508	18q21.3	Serpin B10	None
16395	Serpin B11	None	Tdark	0	16395	SERPINB11	Belongs to the serpin family. Ov-serpin subfamily.	89778	Q96P15	1	None	18q21.33	Serpin B11	None
16396	Speriolin-like protein	None	Tdark	0	16396	SPATC1L	Belongs to the speriolin family.	84221	Q9H0A9	3	ENSP00000291672	21q22.3	Speriolin-like protein	None
16397	Signal peptidase complex subunit 3	Enzyme	Tdark	0	16397	SPCS3	Belongs to the SPCS3 family.	60559	P61009	1	ENSP00000427463	4q34.2	Signal peptidase complex subunit 3	None
16398	O-phosphoseryl-tRNA(Sec) selenium transferase	Enzyme	Tbio	0	16398	SEPSECS	Belongs to the SepSecS family.	51091	Q9HD40	2	ENSP00000371535	4p15.2	O-phosphoseryl-tRNA(Sec) selenium transferase	None
16399	Speedy protein E4	None	Tdark	0	16399	SPDYE4	Belongs to the Speedy/Ringo family.	388333	A6NLX3	2	ENSP00000329522	17p13.1	Speedy protein E4	None
16400	Putative speedy protein E6	None	Tdark	0	16400	SPDYE6	None	729597	P0CI01	1	ENSP00000424058	7q22.1	Putative speedy protein E6	None
16401	Sperm flagellar protein 1	None	Tdark	0	16401	SPEF1	None	25876	Q9Y4P9	3	ENSP00000369080	20p13	Sperm flagellar protein 1	None
16402	Sperm flagellar protein 2	None	Tdark	0	16402	SPEF2	None	79925	Q9C093	2	ENSP00000348314	5p13.2	Sperm flagellar protein 2	None
16403	Striated muscle preferentially expressed protein kinase	Kinase	Tbio	0	16403	SPEG	Belongs to the protein kinase superfamily. CAMK Ser/Thr protein kinase family.	10290	Q15772	4	ENSP00000311684	2q35	Striated muscle preferentially expressed protein kinase	DTO_03100481
16404	Uncharacterized protein SPEM2	None	Tdark	0	16404	SPEM2	None	201243	Q0P670	2	ENSP00000328061	17p13.1	Uncharacterized protein SPEM2	None
16405	Speriolin	None	Tdark	0	16405	SPATC1	Belongs to the speriolin family.	375686	Q76KD6	2	ENSP00000366690	8q24.3	Speriolin	None
16406	Survival of motor neuron-related-splicing factor 30	Epigenetic	Tbio	0	16406	SMNDC1	Belongs to the SMN family.	10285	O75940	1	ENSP00000358605	10q25.2	Survival of motor neuron-related-splicing factor 30	None
16407	Splicing factor 45	None	Tbio	0	16407	RBM17	None	84991	Q96I25	1	ENSP00000369218	10p15.1	Splicing factor 45	None
16408	Sperm-associated antigen 16 protein	None	Tbio	0	16408	SPAG16	None	79582	Q8N0X2	2	ENSP00000332592	2q34	Sperm-associated antigen 16 protein	None
16409	Sperm-associated antigen 17	None	Tdark	0	16409	SPAG17	None	200162	Q6Q759	1	ENSP00000337804	1p12	Sperm-associated antigen 17	None
16410	Maspardin	Enzyme	Tbio	0	16410	SPG21	Belongs to the AB hydrolase superfamily.	51324	Q9NZD8	1	ENSP00000204566	15q22.31	Maspardin	None
16411	Transcription factor PU.1	TF	Tbio	0	16411	SPI1	Belongs to the ETS family.	6688	P17947	2	ENSP00000227163	11p11.2	Transcription factor PU.1	None
16412	Spindlin-4	None	Tdark	0	16412	SPIN4	Belongs to the SPIN/STSY family.	139886	Q56A73	1	ENSP00000334163	Xq11.1	Spindlin-4	None
16413	Protein spire homolog 1	None	Tbio	0	16413	SPIRE1	Belongs to the spire family.	56907	Q08AE8	3	ENSP00000387266	18p11.21	Protein spire homolog 1	None
16414	A-kinase anchor protein SPHKAP	Enzyme	Tdark	0	16414	SPHKAP	Belongs to the AKAP110 family.	80309	Q2M3C7	1	ENSP00000375909	2q36.3	A-kinase anchor protein SPHKAP	None
16415	Signal peptide peptidase-like 2A	Enzyme	Tbio	0	16415	SPPL2A	Belongs to the peptidase A22B family.	84888	Q8TCT8	2	ENSP00000261854	15q21.2	Signal peptide peptidase-like 2A	None
16416	SPARC	None	Tbio	0	16416	SPARC	Belongs to the SPARC family.	6678	P09486	1	ENSP00000231061	5q33.1	SPARC	None
16417	Sprouty-related, EVH1 domain-containing protein 1	None	Tbio	0	16417	SPRED1	None	161742	Q7Z699	2	ENSP00000299084	15q14	Sprouty-related, EVH1 domain-containing protein 1	None
16418	Sepiapterin reductase	Enzyme	Tbio	0	16418	SPR	Belongs to the sepiapterin reductase family.	6697	P35270	1	ENSP00000234454	2p13.2	Sepiapterin reductase	None
16419	Small proline-rich protein 3	None	Tbio	0	16419	SPRR3	Belongs to the cornifin (SPRR) family.	6707	Q9UBC9	2	ENSP00000295367	1q21.3	Small proline-rich protein 3	None
16420	SprT-like domain-containing protein Spartan	None	Tbio	0	16420	SPRTN	Belongs to the Spartan family.	83932	Q9H040	2	ENSP00000295050	1q42.2	SprT-like domain-containing protein Spartan	None
16421	Selenide, water dikinase 1	Enzyme	Tbio	0	16421	SEPHS1	Belongs to the selenophosphate synthase 1 family. Class II subfamily.	22929	P49903	2	ENSP00000367893	10p13	Selenide, water dikinase 1	None
16422	SPRY domain-containing SOCS box protein 1	None	Tbio	0	16422	SPSB1	Belongs to the SPSB family.	80176	Q96BD6	1	ENSP00000330221	1p36.22	SPRY domain-containing SOCS box protein 1	None
16423	SPRY domain-containing SOCS box protein 2	None	Tbio	0	16423	SPSB2	Belongs to the SPSB family.	84727	Q99619	1	ENSP00000428338	12p13.31	SPRY domain-containing SOCS box protein 2	None
16424	Spermatogenesis-associated protein 12	None	Tbio	0	16424	SPATA12	None	353324	Q7Z6I5	1	ENSP00000335392	3p14.3	Spermatogenesis-associated protein 12	None
16425	Spermatogenesis-associated protein 13	None	Tbio	0	16425	SPATA13	None	221178	Q96N96	1	ENSP00000371542	13q12.12	Spermatogenesis-associated protein 13	None
16426	Spermatogenesis-associated protein 17	None	Tdark	0	16426	SPATA17	None	128153	Q96L03	1	ENSP00000355900	1q41	Spermatogenesis-associated protein 17	None
16427	Spermatogenesis-associated protein 20	None	Tdark	0	16427	SPATA20	None	64847	Q8TB22	3	ENSP00000006658	17q21.33	Spermatogenesis-associated protein 20	None
16428	Spermatogenesis-associated protein 21	None	Tdark	0	16428	SPATA21	None	374955	Q7Z572	3	ENSP00000335612	1p36.13	Spermatogenesis-associated protein 21	None
16429	Spermatogenesis-associated protein 22	None	Tdark	0	16429	SPATA22	None	84690	Q8NHS9	2	ENSP00000380354	17p13.3	Spermatogenesis-associated protein 22	None
16430	Serine/arginine-rich splicing factor 2	None	Tbio	0	16430	SRSF2	Belongs to the splicing factor SR family.	6427	Q01130	4	ENSP00000353089	17q25.2	Serine/arginine-rich splicing factor 2	None
16431	Serine/arginine-rich splicing factor 5	None	Tbio	0	16431	SRSF5	Belongs to the splicing factor SR family.	6430	Q13243	1	ENSP00000377892	14q24	Serine/arginine-rich splicing factor 5	None
16432	SERTA domain-containing protein 3	None	Tdark	0	16432	SERTAD3	None	29946	Q9UJW9	2	ENSP00000325414	19q13.2	SERTA domain-containing protein 3	None
16433	Single-stranded DNA-binding protein 3	None	Tbio	0	16433	SSBP3	None	23648	Q9BWW4	1	ENSP00000360371	1p32.3	Single-stranded DNA-binding protein 3	None
16434	SCO-spondin	None	Tdark	0	16434	SSPO	Belongs to the thrombospondin family.	23145	A2VEC9	1	None	7q36.1	SCO-spondin	None
16435	Somatostatin receptor type 4	GPCR	Tclin	1	16435	SSTR4	Belongs to the G-protein coupled receptor 1 family.	6754	P31391	2	ENSP00000255008	20p11.21	Somatostatin receptor type 4	DTO_02100773
16436	Protein SSUH2 homolog	None	Tbio	0	16436	SSUH2	None	51066	Q9Y2M2	1	ENSP00000324551	3p25.3	Protein SSUH2 homolog	None
16437	Protein SSX2	None	Tbio	0	16437	SSX2B	Belongs to the SSX family.	727837	Q16385	2	ENSP00000364665	Xp11.22	Protein SSX2	None
16438	Protein SSX4	None	Tbio	0	16438	SSX4	Belongs to the SSX family.	6759	O60224	1	ENSP00000366083	Xp11.23	Protein SSX4	None
16439	Putative protein SSX6	None	Tdark	0	16439	SSX6	Belongs to the SSX family.	280657	Q7RTT6	1	ENSP00000366131	Xp11.23	Putative protein SSX6	None
16440	Suppression of tumorigenicity 18 protein	TF	Tbio	0	16440	ST18	Belongs to the MYT1 family.	9705	O60284	1	ENSP00000276480	8q11.23	Suppression of tumorigenicity 18 protein	None
16441	Suppressor of tumorigenicity 20 protein	None	Tdark	0	16441	ST20	None	400410	Q9HBF5	2	ENSP00000455643	15q25.1	Suppressor of tumorigenicity 20 protein	None
16442	Bile salt sulfotransferase	Enzyme	Tbio	0	16442	SULT2A1	Belongs to the sulfotransferase 1 family.	6822	Q06520	3	ENSP00000222002	19q13.33	Bile salt sulfotransferase	None
16443	Serine/threonine-protein kinase 38-like	Kinase	Tchem	1	16443	STK38L	Belongs to the protein kinase superfamily. AGC Ser/Thr protein kinase family.	23012	Q9Y2H1	3	ENSP00000373684	12p11.23	Serine/threonine-protein kinase 38-like	DTO_03100494
16444	STAG3-like protein 3	None	Tdark	0	16444	STAG3L3	Belongs to the SCC3 family.	442578	P0CL85	1	ENSP00000312329	7q11.23	STAG3-like protein 3	None
16445	Sulfotransferase 4A1	Enzyme	Tbio	0	16445	SULT4A1	Belongs to the sulfotransferase 1 family.	25830	Q9BR01	2	ENSP00000332565	22q13.31	Sulfotransferase 4A1	None
16446	STAGA complex 65 subunit gamma	None	Tdark	0	16446	SUPT7L	None	9913	O94864	1	ENSP00000336750	2p23.3	STAGA complex 65 subunit gamma	None
16447	Cohesin subunit SA-2	None	Tbio	0	16447	STAG2	Belongs to the SCC3 family.	10735	Q8N3U4	3	ENSP00000218089	Xq25	Cohesin subunit SA-2	None
16448	Signal transducing adapter molecule 1	None	Tbio	0	16448	STAM	Belongs to the STAM family.	8027	Q92783	3	ENSP00000366746	10p12.33	Signal transducing adapter molecule 1	None
16449	StAR-related lipid transfer protein 4	None	Tbio	0	16449	STARD4	None	134429	Q96DR4	1	ENSP00000296632	5q22.1	StAR-related lipid transfer protein 4	None
16450	Putative uncharacterized protein ST20-AS1	None	Tdark	0	16450	ST20-AS1	None	283687	Q8NBB2	1	ENSP00000453154	15q25.1	Putative uncharacterized protein ST20-AS1	None
16451	Syntaxin-binding protein 5-like	None	Tbio	0	16451	STXBP5L	Belongs to the WD repeat L(2)GL family.	9515	Q9Y2K9	2	ENSP00000273666	3q13.33	Syntaxin-binding protein 5-like	None
16452	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	Enzyme	Tbio	0	16452	SUCLG1	Belongs to the succinate/malate CoA ligase alpha subunit family.	8802	P53597	4	ENSP00000377446	2p11.2	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	None
16453	Succinate--hydroxymethylglutarate CoA-transferase	Enzyme	Tbio	0	16453	SUGCT	Belongs to the CaiB/BaiF CoA-transferase family.	79783	Q9HAC7	2	ENSP00000312054	7p14.1	Succinate--hydroxymethylglutarate CoA-transferase	None
16454	Suppressor of fused homolog	None	Tbio	0	16454	SUFU	Belongs to the SUFU family.	51684	Q9UMX1	2	ENSP00000358918	10q24.32	Suppressor of fused homolog	None
16455	SURP and G-patch domain-containing protein 1	None	Tbio	0	16455	SUGP1	None	57794	Q8IWZ8	2	ENSP00000247001	19p13	SURP and G-patch domain-containing protein 1	None
16456	SURP and G-patch domain-containing protein 2	None	Tbio	0	16456	SUGP2	None	10147	Q8IX01	2	ENSP00000337926	19p13	SURP and G-patch domain-containing protein 2	None
16457	Thioredoxin reductase-like selenoprotein T	None	Tbio	0	16457	SELENOT	Belongs to the SelWTH family. Selenoprotein T subfamily.	51714	P62341	2	ENSP00000418910	3q25.1	Thioredoxin reductase-like selenoprotein T	None
16458	tRNA-splicing endonuclease subunit Sen34	Enzyme	Tdark	0	16458	TSEN34	Belongs to the tRNA-intron endonuclease family.	79042	Q9BSV6	1	ENSP00000305524	19q13.42	tRNA-splicing endonuclease subunit Sen34	None
16459	Sentrin-specific protease 2	Enzyme	Tbio	0	16459	SENP2	Belongs to the peptidase C48 family.	59343	Q9HC62	3	ENSP00000296257	3q27.2	Sentrin-specific protease 2	None
16460	Selenoprotein P	None	Tbio	0	16460	SELENOP	Belongs to the selenoprotein P family.	6414	P49908	3	ENSP00000420939	5p12	Selenoprotein P	None
16461	Prolyl endopeptidase FAP	Enzyme	Tchem	0	16461	FAP	Belongs to the peptidase S9B family.	2191	Q12884	5	ENSP00000188790	2q24.2	Prolyl endopeptidase FAP	None
16462	Serine incorporator 1	None	Tbio	0	16462	SERINC1	Belongs to the TDE1 family.	57515	Q9NRX5	1	ENSP00000342962	6q22.31	Serine incorporator 1	None
16463	Serine incorporator 2	None	Tbio	0	16463	SERINC2	Belongs to the TDE1 family.	347735	Q96SA4	3	ENSP00000362814	1p35.2	Serine incorporator 2	None
16464	Serine incorporator 4	None	Tdark	0	16464	SERINC4	Belongs to the TDE1 family.	619189	A6NH21	1	ENSP00000319796	15q15.3	Serine incorporator 4	None
16465	Serine incorporator 5	None	Tbio	0	16465	SERINC5	Belongs to the TDE1 family.	256987	Q86VE9	1	ENSP00000420863	5q14.1	Serine incorporator 5	None
16466	Stress-associated endoplasmic reticulum protein 2	None	Tdark	0	16466	SERP2	Belongs to the RAMP4 family.	387923	Q8N6R1	1	ENSP00000368477	13q14.11	Stress-associated endoplasmic reticulum protein 2	None
16467	Serpin E3	None	Tdark	0	16467	SERPINE3	Belongs to the serpin family.	647174	A8MV23	2	ENSP00000428316	13q14.3	Serpin E3	None
16468	SEC14 domain and spectrin repeat-containing protein 1	None	Tbio	0	16468	SESTD1	Belongs to the SOLO family.	91404	Q86VW0	2	ENSP00000415332	2q31.2	SEC14 domain and spectrin repeat-containing protein 1	None
16469	Histone-lysine N-methyltransferase SETD1A	Epigenetic	Tbio	0	16469	SETD1A	Belongs to the class V-like SAM-binding methyltransferase superfamily.	9739	O15047	3	ENSP00000262519	16p11.2	Histone-lysine N-methyltransferase SETD1A	None
16470	Splicing factor 3A subunit 2	None	Tbio	0	16470	SF3A2	Belongs to the SF3A2 family.	8175	Q15428	2	ENSP00000221494	19p13.3	Splicing factor 3A subunit 2	None
16471	Splicing factor 3A subunit 3	None	Tbio	0	16471	SF3A3	Belongs to the SF3A3 family.	10946	Q12874	1	ENSP00000362110	1p34.3	Splicing factor 3A subunit 3	None
16472	Splicing factor 3B subunit 1	None	Tbio	0	16472	SF3B1	Belongs to the SF3B1 family.	23451	O75533	3	ENSP00000335321	2q33.1	Splicing factor 3B subunit 1	None
16473	Splicing factor 3B subunit 2	None	Tbio	0	16473	SF3B2	None	10992	Q13435	2	ENSP00000318861	11q13.1	Splicing factor 3B subunit 2	None
16474	Splicing factor 3B subunit 5	None	Tdark	0	16474	SF3B5	Belongs to the SF3B5 family.	83443	Q9BWJ5	1	ENSP00000356541	6q24.2	Splicing factor 3B subunit 5	None
16475	Pulmonary surfactant-associated protein A2	None	Tbio	0	16475	SFTPA2	Belongs to the SFTPA family.	729238	Q8IWL1	1	ENSP00000361400	10q22.3	Pulmonary surfactant-associated protein A2	None
16476	Splicing factor, proline- and glutamine-rich	None	Tbio	0	16476	SFPQ	None	6421	P23246	2	ENSP00000349748	1p34.3	Splicing factor, proline- and glutamine-rich	None
16477	Swi5-dependent recombination DNA repair protein 1 homolog	None	Tbio	0	16477	SFR1	Belongs to the SFR1/MEI5 family.	119392	Q86XK3	2	ENSP00000358742	10q25.1	Swi5-dependent recombination DNA repair protein 1 homolog	None
16478	Vesicle transport protein SFT2C	None	Tdark	0	16478	SFT2D3	Belongs to the SFT2 family.	84826	Q587I9	1	ENSP00000310803	2q14.3	Vesicle transport protein SFT2C	None
16479	Mammaglobin-B	None	Tbio	0	16479	SCGB2A1	Belongs to the secretoglobin family. Lipophilin subfamily.	4246	O75556	1	ENSP00000244930	11q12.3	Mammaglobin-B	None
16480	Sphingosine-1-phosphate phosphatase 2	Enzyme	Tbio	0	16480	SGPP2	Belongs to the type 2 lipid phosphate phosphatase family.	130367	Q8IWX5	1	ENSP00000315137	2q36.1	Sphingosine-1-phosphate phosphatase 2	None
16481	Small G protein signaling modulator 1	None	Tbio	0	16481	SGSM1	Belongs to the RUTBC family.	129049	Q2NKQ1	2	ENSP00000383212	22q11.23	Small G protein signaling modulator 1	None
